Card_Id,Total_Trips,Active_Days,Unique_Origins,Unique_Dests,Avg_TT,Peak_Trips,Weekend_Trips
84be8b2c0b44504e,65,33,4,5,29.20025641025641,41,6
84c08477b788fe47,66,35,6,9,16.33459595959596,30,14
84c17d1c7e699983,74,35,10,10,20.12702702702703,22,6
84c34bcdaf03fa90,51,26,7,6,18.2437908496732,41,0
84c36a94e2656f93,52,33,7,7,14.017628205128204,45,7
84c52c7a7c899692,66,33,4,6,24.69419191919192,61,0
84c70aa6afd06eeb,104,37,7,8,14.517948717948716,18,22
84c7a35498cc033f,69,35,5,5,42.55338164251208,46,2
84c7b0d2aeb1d9a7,73,25,10,9,19.80388127853881,30,12
84c9dcdfe7ef6854,51,32,4,4,13.79248366013072,33,3
84cd154d93f1a27a,51,29,5,5,22.937908496732025,25,9
84cf4ffe5fd01d37,58,28,4,6,24.852586206896557,21,14
84cfd85592021f6c,63,35,10,7,13.694708994708996,44,7
84d1f008588b0744,73,36,5,6,23.51529680365297,32,10
84d352e58d5a725c,58,32,4,4,14.855459770114942,47,2
84d61f0a9e7bc380,53,35,5,3,16.320125786163523,8,6
84ddcbf2fd57ba4d,77,40,7,6,15.306060606060605,69,10
84df954ca9371bb6,73,38,3,4,19.92785388127854,69,11
84e049a6c24fa952,69,39,2,4,30.28043478260869,36,12
84e0e373e9cd5d82,58,29,5,4,13.158908045977013,6,2
84e196d417a33ab4,50,26,2,5,19.126,25,0
84e22de3170f381c,76,38,5,6,21.801973684210527,60,9
84e6117acd871b53,71,33,5,6,11.17112676056338,39,2
84e6b59725dafd1c,68,36,6,5,16.848039215686274,66,4
84ed09c101c39811,63,34,2,3,24.115608465608464,30,0
84ee88bffa67889a,81,35,7,8,21.98127572016461,68,5
84f16990dbe16fba,64,27,9,8,23.359635416666663,32,4
84f830a47906202e,79,39,6,7,23.968354430379748,65,13
84fe1596623bb54a,70,35,3,7,32.81071428571428,63,0
8500944433fd7205,57,33,4,3,13.335672514619883,25,5
8500fea1beacb879,87,38,12,13,25.23199233716475,67,4
85058378a2479680,53,26,3,3,40.12389937106918,52,0
850a8b84f6797f13,58,39,4,6,18.78103448275862,41,8
850b018dc0d5fd24,59,41,4,3,20.098870056497173,6,7
850b4e597b4a715a,71,36,5,9,23.382863849765258,40,12
850bc99436b05857,74,38,7,6,14.879504504504505,34,11
8515bc6a8b258e2c,50,31,2,2,21.34933333333333,48,0
851a680935561878,74,31,7,9,29.838738738738737,47,3
851bee459980d976,72,39,5,7,22.028240740740745,52,6
851cdadcbeffc952,81,41,5,6,25.576954732510284,54,13
8526dc42a8cfbc16,89,39,4,4,20.82378277153558,10,15
85275ebb39ea8495,68,35,8,6,26.02573529411765,52,3
8528022acda3e8f0,52,30,8,9,17.491346153846152,38,0
8529139aafd2d471,63,33,3,5,19.93862433862434,52,4
852b7ee0eb134530,50,20,7,8,19.706,26,10
852c016e4868e759,60,33,5,8,19.98,35,13
852d07b1e973439f,59,30,4,5,29.712146892655365,27,2
852d2d0ca074cc55,64,34,5,4,17.17369791666667,55,3
852f2a426fc77659,63,33,7,5,13.378042328042328,45,2
8530df0e554c715d,56,35,5,6,18.38809523809524,46,1
85331719be2baea9,66,36,2,3,23.09292929292929,48,5
85336d064e8586c4,67,32,5,6,31.237313432835823,60,0
8534e2fbbb7e3ace,63,33,2,3,39.15502645502646,24,0
8537c20cfa4c33ae,66,34,3,5,24.1510101010101,51,4
8538874b3504a3d4,51,29,6,3,21.484640522875814,8,0
853a5179eacf645b,70,38,5,7,21.46904761904762,68,2
853a98925d63d25f,56,28,5,4,27.79434523809524,39,0
853c74e7fc1e68d3,77,41,6,10,22.76450216450216,37,5
853ec3f6227b55b8,62,29,6,7,16.956182795698926,32,2
853f41b1d01b6caa,71,32,6,5,25.460328638497653,43,2
85431c709000dad2,64,34,8,8,24.085416666666667,50,16
85439264697a6eb1,50,36,3,3,25.48766666666667,3,7
8545b931ed3bf6e0,56,29,3,3,13.291369047619048,39,0
85469bea118b5629,51,35,7,7,16.78627450980392,44,3
85473d1dededee96,58,25,4,5,19.354597701149423,21,8
8547d092f71999fa,67,33,3,4,38.72985074626866,40,0
854a3c86dd0d7410,67,33,3,4,11.468407960199006,59,14
8552ec923354f648,65,37,5,7,13.02,22,12
855a7e0d570e5ead,53,28,3,2,23.216037735849056,38,5
855d977e7efc2a19,50,33,3,2,10.150333333333332,17,8
85601cd2a2684991,51,32,5,5,13.860130718954249,48,2
85631690f64abed4,52,36,5,4,18.23846153846154,46,8
856539c13046dc77,52,28,4,4,32.176923076923075,48,5
85686390162641d2,57,31,8,6,11.54795321637427,46,4
8572a8ac85b4ead0,59,32,3,5,15.353954802259889,11,4
8573cdc4ea0bad7e,83,44,12,12,17.860843373493978,57,14
8573f68ea495f81f,65,33,4,2,16.2674358974359,40,0
857646113e41ff2a,53,30,5,5,21.508805031446546,31,7
8576a41e9b52eef3,71,33,6,7,25.877464788732397,63,0
8576f807934d93aa,54,27,6,6,11.544135802469135,51,3
8577ee388eea0464,65,34,6,6,27.46153846153846,48,2
8578087933e50520,82,41,4,4,24.99837398373984,41,16
857de170def17338,62,31,5,6,18.041935483870965,41,2
85816aff2088c76c,75,38,2,4,19.55666666666667,11,14
8586c0bf98e6066c,65,35,3,3,26.53025641025641,1,9
85887eea9cbce54a,67,35,6,4,32.18333333333333,40,1
85894c20dfae93ee,79,40,7,7,27.71476793248945,54,5
8589595b702c247b,73,35,6,7,23.60958904109589,64,1
858d229b9e7e315d,76,37,6,4,10.455701754385965,37,13
858f33fb8734099a,63,31,9,11,24.207142857142856,43,7
858f8da00173da1a,63,34,4,5,21.570899470899477,49,13
85920f617475bfa3,73,32,12,12,22.007990867579903,25,7
8592c4d341ad27fe,51,24,5,4,19.53921568627451,23,0
859303f7d0d2bfa0,63,34,9,10,14.794444444444444,25,15
8595fa5125e6a565,52,27,5,8,23.58076923076923,25,4
8596d0245ce559fe,50,29,5,5,22.12233333333333,40,0
8598cbcfa7bde37e,68,36,3,7,25.08578431372549,2,12
859dbc257beb5b61,80,43,4,4,18.461875,73,16
859df7afa086c836,82,38,6,6,19.42337398373984,44,13
859e19d11106c5e9,78,40,6,5,17.29700854700855,71,12
859f2134c52d56dc,54,28,6,5,26.00586419753086,43,4
859f5bb11a7450c5,70,33,7,10,30.93190476190476,52,8
85a44214f85fb767,57,30,6,6,17.65672514619883,41,12
85a6d24c75ee0579,59,31,6,6,21.74124293785311,27,6
85a726525060e15f,69,40,2,2,18.172946859903384,0,8
85a76b000791face,58,29,7,7,32.719540229885055,19,11
85aaf861c542f2c5,69,35,6,7,26.08985507246377,30,15
85aba6dfb8180988,51,30,5,6,17.633333333333333,12,7
85ac34482f69c745,69,34,7,8,37.74685990338164,56,4
85aeae68e179cd3f,58,24,10,11,29.93706896551724,40,8
85b5bd80c5a87d31,54,29,4,4,27.30555555555556,34,0
85ba7d2e5a6f16f7,64,37,6,8,10.778385416666667,34,5
85bc08c7aa930cf6,62,34,6,6,23.318548387096776,52,1
85c387dc58eafc2e,56,30,3,2,29.99017857142857,44,1
85c45463d658a763,66,33,5,5,30.04191919191919,62,0
85c56a4ab05e3b9e,50,27,2,3,20.33866666666667,26,4
85c6bdea71df7b0d,60,34,8,7,17.035833333333333,33,13
85c6fd27f748f34c,50,32,5,4,14.679,37,8
85c769fdf0314b77,85,43,6,7,24.742941176470588,55,9
85c7bb468fe54a3b,54,27,4,6,23.2320987654321,13,0
85c886c2f36a9da0,60,30,8,8,27.20555555555556,36,8
85c937a974b7492b,72,38,4,4,17.411342592592593,66,13
85cd926512b2ee9b,69,29,9,8,21.968115942028984,11,3
85d1ce67fccaba93,65,40,3,3,22.1574358974359,61,11
85d3f77f1ff95b1e,83,39,9,7,14.66024096385542,61,14
85d5a68e513b5ffb,76,39,4,5,19.905043859649123,73,14
85d5ca24bb100be1,64,32,3,6,30.66536458333333,59,0
85dee1c598dd2b2b,64,34,5,4,15.179947916666666,59,5
85e00f736ea2374c,61,30,7,7,35.52732240437158,34,11
85e08b821c6ac99c,59,35,6,7,17.292937853107343,50,10
85e0f3af3b3355ec,78,33,7,7,20.21923076923077,60,13
85e1d908609d1f70,52,30,3,3,14.937820512820512,50,0
85e6acc1a5df8218,61,32,2,3,13.783060109289618,59,2
85e81393007db49c,83,39,9,9,15.416265060240963,19,15
85e8e5a3ca4023ea,56,35,4,3,20.496130952380952,9,9
85ead273361f2a13,70,39,6,6,26.86142857142857,56,12
85eb9af0967b033e,51,29,4,4,16.059150326797386,24,11
85ec967154197db5,54,28,6,7,25.53179012345679,31,1
85eedd521f8e2d11,70,33,5,6,30.10428571428572,43,4
85f3604a5398673a,67,32,4,5,28.18955223880597,59,0
85f52b6df78ee1c4,74,34,6,6,13.551576576576576,57,0
85f61c1738e7e075,68,40,5,5,18.211029411764702,35,6
85f89cbc5828a349,63,27,7,8,27.344444444444445,41,0
85faf53a7a3eec18,51,29,3,3,14.142810457516338,27,7
85fb609317ee2d10,68,31,8,7,35.307352941176475,19,5
85fe034ed3941d2c,65,34,7,9,22.369230769230768,46,14
85ff243ab8a70d3a,64,31,8,8,24.512760416666666,51,7
8602708b019602f1,73,37,4,4,20.067808219178083,56,9
860833f48c6ec97c,69,39,7,7,19.53574879227053,56,12
860ab07f80666aab,67,37,7,7,14.998756218905472,33,5
860e1d25c72002b6,51,36,2,2,18.569281045751637,45,8
860ff70652387b68,65,32,4,5,17.939230769230768,40,4
8610c057005c87c8,57,28,5,5,35.3140350877193,51,2
86134dcaaf50ed5a,55,32,6,10,24.528181818181817,21,11
861605cf39c34a01,50,27,4,3,24.641666666666666,46,0
86197b1a1d0ff471,58,30,3,2,13.254885057471265,52,4
861a7080107c955f,58,33,6,5,15.789080459770116,35,5
861e01aba71ac439,60,31,7,7,24.239444444444448,23,11
8621451311cbbc17,58,29,4,6,27.056896551724137,32,0
8622c2c0bb9d1f7f,56,32,4,3,15.89434523809524,51,2
86231c0413b4751e,85,40,7,6,31.729411764705883,67,13
862609f7670d0d37,73,40,5,6,25.124657534246573,60,6
8626bd98410d9b4c,74,36,6,6,14.981306306306308,23,10
8626eab999fb1235,60,38,7,4,18.699444444444445,17,6
862747ed68ce425f,59,31,5,6,17.86497175141243,50,10
86290ba2c90eb395,105,41,4,5,13.745555555555557,48,18
8629394e3736b35f,79,41,10,6,31.713291139240503,74,16
86295243d79dfbe9,67,34,4,4,30.49328358208955,44,4
862f0cba0e38a4a1,81,41,6,6,19.85267489711934,56,13
86309e4217771bfe,68,35,3,5,26.122794117647057,63,3
863286069449d0a6,57,34,4,5,21.17046783625731,19,5
8634e7c43a54d8f5,74,39,6,9,21.70405405405405,51,12
86361014b0a10931,87,41,8,6,23.80172413793104,45,12
8637cec99ccfb7ed,61,33,4,4,15.915573770491804,50,4
863999dc7b00436e,56,33,3,4,16.728571428571428,38,5
863ac695137c0695,65,35,5,4,15.791025641025644,62,0
863c803c587afe19,54,32,4,5,21.29969135802469,41,1
863d95b3b6446f07,58,24,8,7,16.902873563218392,24,2
8641487a99941241,50,27,5,5,17.574666666666666,37,5
86420c878d11719b,52,29,4,5,27.904166666666665,36,1
86446aa692713167,64,32,5,5,20.230208333333334,61,0
8646868876fedf3a,50,35,4,3,12.541,36,9
864726807f9abf21,55,29,6,5,21.33,44,0
864c0c89d4d43342,64,34,2,3,14.343489583333334,62,0
864e7353b45d50f6,51,36,3,5,22.849673202614376,34,7
864ebf3ea271a8c5,51,28,3,4,14.426470588235292,33,1
8651a7c1d7929aaf,60,34,6,5,25.38833333333333,39,3
8652ff584c4db462,77,39,2,2,21.2012987012987,75,12
86531647310d977c,71,36,4,5,25.915023474178405,53,6
86538f9278d7ba03,55,40,5,7,20.44272727272727,42,6
8656258ff7df73c9,61,34,4,4,30.9103825136612,46,14
865b6a33bc015806,74,36,6,7,13.082207207207208,61,15
8662bd249baec28b,59,32,4,5,19.060734463276837,58,0
86638015acb11b5e,81,34,7,7,20.948765432098764,39,16
86643e77d7d3f9aa,56,31,6,5,15.84672619047619,18,9
86672b584aca93ad,52,29,4,7,19.792628205128207,28,0
86680d9fe636ebd6,56,29,4,3,13.716369047619049,47,0
866942211f7cc40a,61,32,4,4,21.65273224043716,26,14
866a68b83ba74215,57,29,13,11,17.376900584795322,12,10
8671328f958581a1,50,25,6,7,20.079666666666668,35,2
8675d27411c83f15,55,35,7,5,22.073939393939398,30,8
86786809d7d2462d,66,37,3,3,12.842929292929291,33,9
8678af7c9e267cf4,60,34,4,4,18.884444444444444,49,2
86799fcfbf419a08,56,32,5,5,18.485714285714288,28,7
8679b9b7b343ddf0,71,39,5,6,14.23943661971831,4,7
867b64eae960b3ea,94,41,6,10,30.391666666666666,54,9
867d69a19509b078,59,34,9,6,15.676553672316384,42,10
8681141884d902b2,76,37,8,10,27.40745614035088,23,7
8681ee7a788ad9fb,57,32,6,5,29.62251461988304,42,0
8684490282319664,57,28,5,6,20.18362573099415,24,9
86869aa24ba792a9,86,41,4,5,16.646511627906975,74,15
86884fa684fa9d37,77,39,9,10,15.822727272727272,36,14
86885af33fd65005,80,38,6,8,29.065833333333337,68,6
868c9ecdd2e07a55,56,28,4,4,17.452083333333334,40,0
868ca384356d421e,52,29,3,3,16.06217948717949,21,10
868e217bb34f6973,66,32,5,5,18.883838383838384,59,0
86906cdebe6d03ab,59,37,3,2,17.724858757062147,47,11
8690dd1f3520a669,64,33,3,3,11.570052083333334,49,8
8695ce854160f003,60,30,6,5,21.223333333333336,40,1
8696dbb49f28c0be,69,34,5,6,24.041787439613525,64,1
869744441fe42a81,60,35,4,4,23.114444444444448,35,9
8698fdbbfe7192c3,61,31,4,4,15.901912568306011,32,0
869cf1df1c63cf15,50,25,2,2,14.315,37,7
86a0f4b6852355be,74,36,5,9,19.394594594594597,64,3
86a23837b787b7d9,59,28,5,5,19.0364406779661,29,2
86a38bd92075480f,60,32,4,5,16.21611111111111,51,0
86a4fd098c02a386,63,38,5,4,17.067724867724866,20,7
86a52f0ede200c40,70,38,5,6,17.236666666666665,5,4
86a686d19f006cb5,65,32,3,4,16.072307692307692,33,0
86a89caf9fcef339,69,39,7,6,12.942270531400968,62,11
86aa4584862305b9,53,28,2,3,17.70817610062893,51,0
86ae1785b4f76ef2,76,34,4,6,32.86425438596491,65,4
86ae2e5ac214b714,52,30,6,6,14.755448717948717,21,11
86ae5fd25b912e53,58,34,3,3,17.431896551724137,19,10
86af39969b1388f6,82,44,3,4,25.04512195121951,17,15
86af7de9a723e292,74,38,9,8,27.302477477477478,45,4
86afe457cfc149d8,50,24,5,6,28.073,10,8
86b30e550a2010b1,60,29,6,5,29.74944444444445,9,0
86b5888452030ff4,60,34,3,4,23.71444444444444,58,3
86b5df6b0ecc191d,67,35,2,4,27.643781094527363,58,2
86b5f63a43011217,85,41,8,6,29.476666666666663,81,15
86ba2759c543a3f6,72,41,5,4,27.98958333333333,45,13
86c2dda2fcce2c59,74,37,4,6,20.527252252252254,42,7
86c6bea46753f838,64,30,8,7,19.033854166666668,25,14
86c6cc6933050e1a,64,34,3,4,18.78359375,57,0
86d3771af44b6099,73,37,5,6,13.668721461187216,53,14
86d4a1944f6420d8,69,35,6,5,38.429227053140096,66,4
86d57bcffcfefa0a,62,28,10,9,15.273387096774194,23,4
86d74d2ea0ea2a12,53,32,5,5,29.55974842767296,42,0
86e70170ab6faaf5,62,30,4,7,24.43037634408602,28,0
86ea1638ac136605,67,33,6,6,29.96965174129353,54,1
86eeab8b8d3623b6,60,32,3,5,23.674722222222226,58,0
86f7fa2088f27771,51,33,7,6,19.37124183006536,38,3
86fbb453f063d90a,77,46,10,7,30.826406926406925,28,13
86fbe38639ffd681,91,41,7,9,34.01739926739927,79,21
870118c93f157254,55,33,4,5,17.146363636363635,28,7
870207f228bf39fa,51,36,5,8,22.495751633986927,24,12
87020b1830ab145d,53,35,4,3,19.2625786163522,18,5
87063d2cc2257fec,50,27,7,6,22.21633333333333,18,10
87072a2db2d02943,65,39,8,10,18.242564102564103,44,12
87083729d7149b46,65,31,3,4,35.04128205128205,39,0
870a88c1ebecb45d,75,37,6,6,21.94555555555556,8,17
870b2685c4fa2c40,96,37,10,11,18.181597222222223,68,7
870e9852f9bcc2dd,68,35,5,7,27.06078431372549,49,3
87106273b1101aee,67,39,2,3,13.64228855721393,42,14
8710850e66e43561,50,29,9,8,13.137333333333334,26,5
8712379ff2bb0e00,64,33,3,4,20.326041666666665,59,0
87148bc02af5abfd,76,41,4,5,14.009649122807016,44,11
8716bf4801ef3660,57,29,3,4,19.4359649122807,52,0
8718d954623d56f7,67,35,3,6,33.255970149253734,59,0
871b27591755fe2b,58,33,4,4,15.295114942528736,46,0
871bc6601fe6046b,55,36,3,4,20.53,18,12
8721129a4e35a032,53,28,7,9,21.71509433962264,12,7
872271fa44e9f722,75,37,6,7,26.584666666666667,51,4
8723610625b4ad09,56,31,7,8,23.65684523809524,43,1
8728447b58fed668,62,33,5,6,33.692204301075265,48,2
8728d7159587eeb0,52,29,3,3,15.572435897435897,4,11
8729554aadd2719a,50,25,5,4,13.133,24,7
87299c6e3a728505,56,31,5,6,9.422321428571427,51,3
8729f59a32ff5979,50,26,5,4,29.181,36,3
872aac5b3a638bab,56,35,6,6,12.676190476190476,8,10
872c1616a00336cb,56,33,4,4,21.00267857142857,34,0
872cdf234d210419,65,30,7,6,16.97487179487179,20,14
872d4a14803a2fe8,71,34,6,6,26.171126760563386,61,3
872f563a3e9d0cd1,51,32,6,4,11.833006535947712,46,5
8730a1b2321ef32f,69,38,6,4,18.462318840579712,45,14
873b8c943d18a453,59,33,8,6,36.58954802259887,16,7
873d1e494a591c3c,67,39,6,6,29.63532338308457,42,12
873d531e81de3b61,72,45,4,5,17.788657407407406,53,12
873f0c7e963d1839,87,40,7,7,16.55,73,19
8740e7ddad44092b,62,40,6,6,27.481182795698924,25,8
8741a202c980a48e,80,43,2,3,17.866875,3,14
87426e2013b101b3,51,34,6,6,16.951307189542483,24,6
87430afd7cccf621,75,37,6,5,21.86111111111111,37,14
87433ca08929d4d5,62,31,2,2,29.04543010752688,48,0
87450b845e6bdaf3,66,37,5,3,14.975,62,13
874bf4b8f76feb59,86,44,5,6,13.138953488372094,81,15
87515481feaae6f6,69,35,3,3,21.29227053140097,33,12
87521cd93756e6c7,64,36,4,5,20.7640625,34,13
875353ca10eab582,53,30,5,4,17.103459119496854,15,0
8755796d8c8270a8,64,35,4,3,9.00234375,16,8
875c289f88db33bc,67,36,5,3,32.386069651741295,34,12
875c31f923fbbe36,50,28,3,3,14.981666666666667,23,6
8761c9b8151bb309,92,44,9,7,19.097644927536237,76,15
87674b9a5b08b0ea,85,37,4,6,18.75862745098039,45,4
87677d93b6da62c0,74,38,2,2,32.56779279279279,4,11
8768f554075fa652,66,35,5,5,20.9520202020202,53,2
876ad7e68ce7cfac,59,32,6,6,23.87005649717514,57,0
876ca701695b191a,55,31,4,3,15.632727272727273,52,3
8772b5d4a845f97f,82,38,8,7,19.372560975609755,67,14
87747848c6d43ea9,58,35,3,2,20.877011494252876,40,4
87783d2495eb5dc6,56,28,3,2,19.99970238095238,52,0
877b36cac5c677d0,64,32,3,6,26.28203125,53,0
877f02d2e419eb72,75,38,5,8,16.35333333333333,40,12
877fc9f482ab6f64,66,34,4,4,20.077272727272724,64,2
87843182c3cc2b43,62,31,5,7,29.219623655913978,56,4
8785f5bb604d413e,64,33,4,6,29.225,53,0
8788ecdae189ef6f,79,44,8,7,17.98691983122363,19,15
878bf8c0d2034d84,59,34,6,7,21.02344632768362,4,9
87916db9cf32ebad,59,30,4,5,21.51581920903955,29,4
879b123877a32868,63,33,6,6,19.77883597883598,37,2
879bfc65e2754c50,82,38,7,7,20.067886178861787,49,9
879c8a17c656d1b9,58,31,6,5,29.90919540229885,46,2
879fae5a73073b19,59,34,5,6,23.61949152542373,54,3
879fded82860fb83,92,40,9,10,20.67427536231884,27,12
87a14538ee195421,63,31,7,7,22.93994708994709,49,6
87a6ccd02f871480,54,34,2,2,18.19537037037037,54,0
87a8c16afca6a3ff,61,33,8,5,30.762295081967213,52,3
87ae942c99c0b991,68,35,4,4,16.66176470588235,65,0
87af1f87d05518de,74,35,3,3,24.256306306306307,33,10
87afae431d7a341a,51,28,8,7,20.9437908496732,12,8
87b09661794f007f,62,31,4,3,23.22849462365592,31,0
87b4ad5df769e408,57,40,4,5,23.671637426900585,26,4
87b9972e997a5db4,58,32,7,6,12.028448275862068,29,8
87bcb5d44d029669,70,34,6,7,17.681190476190476,60,0
87be4ba7c7ee85f4,109,46,7,7,12.911467889908256,80,18
87bf2931a951df36,73,38,5,4,18.18904109589041,64,5
87c1ffeffb5e8de9,59,32,3,6,24.54350282485876,21,4
87ca759d3c0a0e25,65,35,2,2,24.41794871794872,59,0
87cce42046999fa6,58,30,6,6,30.148850574712647,53,2
87cea1ed32a580f7,61,29,8,8,34.576229508196725,21,11
87cf90fe1fe49a69,76,38,5,5,27.662938596491227,65,14
87d1648212caf720,63,31,7,8,16.901851851851852,16,15
87d499eebf652d73,68,36,3,3,31.86838235294118,25,12
87d4e49aba2e26fd,98,40,10,9,15.145578231292516,57,17
87d91f8c73cfb66c,75,40,6,6,29.278,69,12
87da8e520096933e,71,38,4,5,24.266197183098598,60,11
87dc1d825f405f7c,66,35,6,5,20.55,30,13
87e7a88c3e8baea2,90,35,5,5,20.12,60,3
87e89510be535fd2,56,23,8,6,13.679166666666664,37,17
87e8fee7efba8e8c,76,38,6,7,22.755043859649124,21,11
87ec6ade44ee63d6,59,26,11,12,24.05282485875706,10,7
87edbde3594f9293,66,32,9,9,19.757070707070707,32,4
87ee857dea9407d5,63,37,6,5,11.42936507936508,55,9
87f29d24d95a28bf,59,32,3,2,28.776553672316386,43,1
87f303539309a970,51,24,7,7,14.956862745098038,38,9
87f3ca6167e84a67,58,30,2,3,23.704310344827583,57,2
87f6e5f6e6441a65,66,37,3,3,17.86287878787879,32,14
87f7cc769e87c6b0,98,36,8,7,21.984863945578237,37,15
87f85aba27a46509,75,27,7,7,20.844,20,11
8802443dbd2f6d1d,75,38,10,9,23.83888888888889,49,14
880790155899d2e7,69,34,4,4,21.146135265700483,33,10
880ba7ac7a1d0749,56,28,6,5,19.798511904761902,12,5
880c0d9c628bbae3,62,33,6,7,29.5255376344086,56,0
880d5e5bd37009c3,54,37,7,6,16.085802469135803,35,10
881114ddb9e7329e,66,33,6,7,27.41136363636364,56,5
88179f436c5ec224,77,37,3,6,22.319696969696967,47,6
881a66979fa0258c,59,27,7,9,30.28361581920904,27,1
881b42ebf3d5fb24,50,37,3,5,26.74833333333333,34,9
881c31782770747b,63,32,3,3,23.817989417989416,47,0
881c4b93b1e948d8,66,32,5,5,20.202272727272724,25,1
88212478e863d517,63,22,9,9,34.58862433862434,48,0
8821cc1bf075af2b,76,41,2,3,18.441666666666663,32,15
8822ab360cc5b45f,51,25,5,6,15.39901960784314,23,8
882476a7da713b64,77,38,5,7,22.547619047619047,69,6
8826830b02ef8e46,81,46,10,9,31.13230452674897,51,15
8827f367b8624917,81,41,4,5,14.55946502057613,77,14
88287dac4e5a324d,66,39,3,6,20.90277777777777,54,10
8829d2a0d320ba95,51,28,2,4,23.52156862745098,27,5
8829f0df5bdc4fc1,83,33,7,8,21.461847389558237,23,14
882cfaf6e3304226,66,35,4,3,18.120202020202026,49,0
8830a74f9ff776ae,70,40,6,6,14.787142857142856,56,10
8836a9c820f010a1,55,33,3,3,14.604242424242424,41,6
883adca3e2946346,66,38,6,6,29.1469696969697,38,11
883c473ded9656c4,66,34,5,5,25.09141414141414,55,2
883e623c3ca09e91,68,34,5,3,22.587990196078437,62,2
8840e1349003adb0,65,37,5,6,17.54871794871795,58,10
8841776596ee3967,55,31,4,4,29.61090909090909,38,9
8841cc881aac0a1c,73,41,2,2,14.663698630136986,70,10
8841f2c9659f9a10,54,27,6,6,27.121296296296297,51,0
8842b7873800426c,53,29,4,4,13.734591194968552,44,0
884477691f6c3f60,70,35,7,5,18.747142857142855,27,8
8846b9534394b40a,72,38,3,3,13.969444444444443,39,12
8847bb03e9b67520,59,31,6,6,30.636723163841808,51,2
88499341798206a2,58,34,4,4,29.257758620689657,36,4
884b890a6ab259c1,72,41,4,3,15.49212962962963,69,11
884c54d9463a1fde,55,27,5,5,21.913636363636364,28,4
884e20d6b94a9428,72,33,8,8,17.293750000000003,46,2
884f92947e8c237a,58,32,3,5,30.990229885057477,55,0
88530b989dede4fe,53,27,4,4,32.82201257861635,31,0
88546056fff7bfb6,75,40,5,8,20.991777777777777,66,12
8858a8b891a00315,62,36,5,5,24.06424731182796,55,3
885a393fba48efee,58,34,5,4,28.44942528735632,47,8
885dcaa629d7e025,86,43,3,3,8.988565891472868,63,17
885fa09e0a1491bc,64,35,3,5,24.31484375,61,8
886042467eef2b5d,63,30,5,5,11.968253968253968,48,2
8860ce27933649ef,55,32,6,8,17.446060606060605,1,6
8862dd89fb7e6923,60,33,7,9,25.627222222222223,54,5
887082e1a2704f30,63,33,3,4,10.156349206349208,59,0
887193f897617b5d,68,35,3,3,28.062745098039212,32,12
8872f0bdd820261d,51,29,8,9,19.553267973856208,19,13
8875253f86baa960,50,34,3,5,16.956666666666667,41,5
887919bc9d0a3611,74,34,5,6,22.94481981981982,63,0
8879f45161a474d9,72,35,5,5,24.79699074074074,62,4
887af8e9ae2b4bfe,63,34,6,6,26.41534391534392,53,0
887b9a7cb13aa6b3,65,31,4,6,17.524615384615384,56,10
8880ba6e12a20e0e,70,35,4,5,33.64071428571428,51,2
8880d566fa53da4e,61,31,3,7,22.016393442622952,51,0
8883d85738d00281,50,25,2,2,18.187,25,0
8886a8c345e58f05,56,30,3,6,27.63244047619048,51,0
888a6d08d262f07a,60,28,3,4,27.704444444444444,43,0
888d7ce2cf9bf7e6,68,33,6,7,28.680392156862744,61,2
888dba049bb3ca43,69,34,10,9,17.38840579710145,52,12
888f7ed8d9b34f47,61,35,3,4,9.864754098360656,4,11
888fdcef537ecd4f,92,40,8,8,27.97155797101449,63,10
88928079be98f6e3,57,37,4,4,33.349122807017544,32,9
889605f637a78714,70,35,6,9,16.14095238095238,53,3
88967499d505e469,71,28,6,6,20.86784037558685,4,8
8898a161560be9d9,83,42,2,2,18.973694779116464,82,14
88997c86e7a64e0c,65,35,3,4,24.841538461538462,42,3
889b129c88d62e8b,65,34,2,3,15.694358974358977,64,0
889b364806e61e2e,76,40,4,7,22.66995614035088,25,14
889ea67ce9f24fbe,65,34,3,5,12.194615384615384,58,14
889f2a40060ecf5a,89,43,3,3,31.37996254681648,42,15
88a614369d9b12a9,60,31,6,6,16.72111111111111,33,13
88aae4687a41a606,57,34,3,6,32.270175438596496,28,4
88ade0122ae8170c,71,38,10,8,17.006338028169015,30,9
88b212551855d1c7,83,33,5,7,13.628915662650604,59,6
88b22945b53fa15c,51,29,5,6,29.28954248366013,42,0
88b4bfe40401e15a,70,33,5,6,25.42642857142857,49,4
88b8c6b05d3c8374,56,30,5,3,23.39017857142857,51,2
88baaee390997f31,72,35,6,9,21.05462962962963,56,9
88be2b963a2cd8eb,74,41,7,6,19.964639639639643,35,13
88bee0b24ab752ae,63,33,5,4,15.375396825396823,2,8
88beeec1e4db1037,78,40,3,3,15.634615384615383,50,15
88c1e7abae288ff1,73,37,5,7,26.42214611872146,59,4
88cacb2f538c0ef7,64,31,7,7,14.4078125,24,8
88cbd883f6d63c98,67,33,6,6,16.5228855721393,53,4
88cc2835b2bf360a,73,36,8,8,21.34086757990868,13,10
88cf9900bb2a9f7d,60,30,7,8,16.725,54,2
88d0ee60ff4805b9,60,38,5,5,29.49527777777778,22,12
88d31ff47fdac36c,55,32,3,5,31.671515151515152,22,10
88d3c27e44a7a01b,58,31,2,2,24.58534482758621,6,9
